date,country,net_injection,hdd,wind_weighted,day_sin,day_cos,day_of_week,is_weekend,stock_twh_lag_1,stock_fill_rate,hdd_wind,cold_weekend,net_injection_lag_1,net_injection_lag_7,hdd_roll_mean_7,wind_roll_mean_7
2025-03-05,IT,-0.7062999999999988,7.689613404273986,20.214876556396487,0.8916401947968874,0.45274469960737107,2,0,98.4615,98.4615,155.44458573381038,0.0,-0.670100000000005,-0.7712000000000074,8.013901935304913,21.849154009137834
2025-03-06,IT,-0.6333000000000055,7.270155386924744,30.04601974487305,0.8992961915530253,0.4373400963303323,3,0,97.7552,97.7552,218.439232303836,0.0,-0.7062999999999988,-0.7644999999999982,7.972396061761038,21.700307164873397
2025-03-07,IT,-0.6837999999999909,6.89021755218506,28.52854309082031,0.9066860720977985,0.4218060770826634,4,0,97.1219,97.1219,196.56786834263792,0.0,-0.6333000000000055,-3.8663999999999987,7.801949657031467,23.465926797049384
2025-03-08,IT,-0.4849000000000103,6.273946762084959,13.042314624786377,0.9138076496466615,0.40614723863057883,5,1,96.4381,96.4381,81.8267876102718,6.273946762084959,-0.6837999999999909,2.4047000000000054,7.542884189741952,22.133602918897356
2025-03-09,IT,-0.4422999999999888,5.8493012428283695,28.02687530517578,0.9206588168102428,0.3903682146763026,6,1,95.9532,95.9532,163.93763655516042,5.8493012428283695,-0.4849000000000103,-0.41440000000000055,7.2629051705769125,22.288541671207973
2025-03-10,IT,-0.7488000000000028,4.902821435928345,28.856364440917968,0.9272375462179537,0.374473674486883,0,0,95.5109,95.5109,141.47760214389308,0.0,-0.4422999999999888,-0.7606999999999999,6.7340688167299545,23.34604365485055
2025-03-11,IT,-0.6291000000000082,4.92615521430969,22.20108909606934,0.9335418911179212,0.35846832151248087,1,0,94.7621,94.7621,109.36601081395597,0.0,-0.7488000000000028,-0.670100000000005,6.257458714076451,24.416583265577042
2025-03-12,IT,-0.740799999999993,5.26998893737793,28.192788887023923,0.9395699859530622,0.342356891994542,2,0,94.133,94.133,148.5756855484475,0.0,-0.6291000000000082,-0.7062999999999988,5.911798075948441,25.55628502709525
2025-03-13,IT,-0.6246000000000009,5.3040923023223865,29.809179115295407,0.945320046913132,0.3261441535642696,3,0,93.3922,93.3922,158.11063748398763,0.0,-0.740799999999993,-0.6333000000000055,5.630931921005248,25.5224506514413
2025-03-14,IT,-0.47570000000000334,4.580613393783571,34.83285160064697,0.9507903724625832,0.3098349038318025,4,0,92.7676,92.7676,159.555826585599,0.0,-0.6246000000000009,-0.6837999999999909,5.300988469805035,26.423066152845106
2025-03-15,IT,-0.32030000000000314,4.580675916671755,30.210778808593748,0.9559793438440766,0.2934339689665273,5,1,92.2919,92.2919,138.3857869124228,4.580675916671755,-0.47570000000000334,-0.4849000000000103,5.059092634746007,28.87570389338902
2025-03-16,IT,-0.285199999999989,6.216134185791015,24.678774070739745,0.9608854255574977,0.27694620226893646,6,1,91.9716,91.9716,153.4065711645382,6.216134185791015,-0.32030000000000314,-0.4422999999999888,5.111497340883527,28.397403717041016
2025-03-17,IT,-0.5783000000000129,7.2184880542755145,18.70386848449707,0.9655071658143364,0.2603764827344581,0,0,91.6864,91.6864,135.0136512240824,0.0,-0.285199999999989,-0.7488000000000028,5.442306857790266,26.947047151838028
2025-03-18,IT,-0.6192999999999955,9.164800753593445,25.250981903076173,0.969843196967294,0.24372971360968387,1,0,91.1081,91.1081,231.42021797428694,0.0,-0.5783000000000129,-0.6291000000000082,6.047827649116518,27.38274612426758
2025-03-19,IT,-0.6637999999999948,9.871634459495544,21.910287284851073,0.9738922359149924,0.22701082094141847,2,0,90.4888,90.4888,216.2903469785829,0.0,-0.6192999999999955,-0.740799999999993,6.705205580847604,26.485245895385738
2025-03-20,IT,-0.6317999999999984,8.401800680160523,22.679059600830076,0.9776530844816641,0.2102247521189836,3,0,89.825,89.825,190.54493837965518,0.0,-0.6637999999999948,-0.6246000000000009,7.147735349110195,25.466657393319263
2025-03-21,IT,-0.5626000000000033,7.218259339332583,30.598816299438475,0.981124629771712,0.19337647441020586,4,0,89.1932,89.1932,220.87019152594385,0.0,-0.6317999999999984,-0.47570000000000334,7.524541912760054,24.86179520743234
2025-03-22,IT,-0.32399999999999807,5.860654649734496,28.006070041656496,0.984305844499033,0.17647097349152166,5,1,88.6306,88.6306,164.1339046104241,5.860654649734496,-0.5626000000000033,-0.32030000000000314,7.707396017483303,24.546836812155586
2025-03-23,IT,-0.2746000000000066,4.379905672073367,29.173558616638182,0.9871957872910085,0.15951325197263655,6,1,88.3066,88.3066,127.77743485957842,4.379905672073367,-0.32399999999999807,-0.285199999999989,7.445077658380782,25.18894889014108
2025-03-24,IT,-0.526299999999992,4.608238048553465,23.317910385131835,0.9897936029670716,0.14250832791617088,0,0,88.032,88.032,107.45448184952451,0.0,-0.2746000000000066,-0.5783000000000129,7.072184800420489,25.848097733088903
2025-03-25,IT,-0.5074000000000041,4.955175981521604,20.541690826416016,0.992098522791769,0.12546123335273648,1,0,87.5057,87.5057,101.78769300289932,0.0,-0.526299999999992,-0.6192999999999955,6.470809832981655,25.17534186499459
2025-03-26,IT,-0.4181999999999988,4.70986297607422,22.698430633544923,0.9941098647022418,0.10837701279187609,2,0,86.9983,86.9983,106.90649805592213,0.0,-0.5074000000000041,-0.6637999999999948,5.733413906778608,25.287933771950858
2025-03-27,IT,-0.31629999999999825,4.520571584701541,27.644740867614747,0.9958270335100595,0.09126072172931188,3,0,86.5801,86.5801,124.97003003257664,0.0,-0.4181999999999988,-0.6317999999999984,5.178952607427325,25.997316810062955
2025-03-28,IT,-0.1495000000000033,4.371488666534425,29.17771110534668,0.9972495210773451,0.07411742515094437,4,0,86.2638,86.2638,127.55003341243865,0.0,-0.31629999999999825,-0.5626000000000033,4.772271082741874,25.794301782335555
2025-03-29,IT,-0.035700000000005616,5.133884325027466,32.10916099548339,0.998376906467142,0.056952196034039754,5,1,86.1143,86.1143,164.84471832449552,5.133884325027466,-0.1495000000000033,-0.32399999999999807,4.66844675064087,26.38045763288225
2025-03-30,IT,0.06740000000000634,3.157758665084838,22.719150352478028,0.9992088560679753,0.03977011384605572,6,1,86.0786,86.0786,71.74159388890274,3.157758665084838,-0.035700000000005616,-0.2746000000000066,4.49385432107108,25.458399309430803
2025-03-31,IT,-0.2599000000000018,3.7358421230316186,26.141969871521,0.9997451236925734,0.022576263041545485,0,0,86.146,86.146,97.66227222505162,0.0,0.06740000000000634,-0.526299999999992,4.3692263317108155,25.86183637891497
2025-04-01,IT,0.03979999999999961,5.670321378707886,28.123035049438478,0.9999855506507186,0.005375731557583884,1,0,85.8861,85.8861,159.4666468749822,0.0,-0.2599000000000018,-0.5074000000000041,4.471389959880285,26.944885553632467
2025-04-02,IT,0.030600000000006844,4.490488185882567,20.901690101623533,0.9999300657962057,-0.011826390691832589,2,0,85.9259,85.9259,93.85879246631907,0.0,0.03979999999999961,-0.4181999999999988,4.44005070413862,26.688208334786555
2025-04-03,IT,0.024399999999999977,3.496092224121094,15.997063541412352,0.9995786855478958,-0.029025013321975237,3,0,85.9565,85.9565,55.927209455902776,0.0,0.030600000000006844,-0.31629999999999825,4.293696509769985,25.024254431043353
2025-04-04,IT,0.017099999999999227,2.8595090866088846,18.76741600036621,0.9989315138848577,-0.046215046983708354,4,0,85.9809,85.9809,53.66559658521615,0.0,0.024399999999999977,-0.1495000000000033,4.07769942692348,23.53706941604614
2025-04-05,IT,0.07389999999999475,2.4813429450988735,15.094589996337891,0.9979887423155984,-0.06339140486951038,5,1,85.998,85.998,37.45485439657306,2.4813429450988735,0.017099999999999227,-0.035700000000005616,3.6987649440765376,21.106416416168212
2025-04-06,IT,0.036100000000004684,3.9508207702636717,24.879996490478515,0.9967506498213929,-0.08054900421874167,6,1,86.0719,86.0719,98.29640689866977,3.9508207702636717,0.07389999999999475,0.06740000000000634,3.812059530530657,21.415108721596855
2025-04-07,IT,0.017099999999999227,6.524550914764408,22.499458885192873,0.9952176027737294,-0.09768276782171598,0,0,86.108,86.108,146.79886505108934,0.0,0.036100000000004684,-0.2599000000000018,4.210446500778198,20.894750009264264
2025-04-08,IT,0.017099999999999227,6.676675701141358,17.66030979156494,0.9933900548258936,-0.11478762552212701,1,0,86.1251,86.1251,117.91216125997045,0.0,0.017099999999999227,0.03979999999999961,4.354211403982979,19.400074972425188
2025-04-09,IT,0.011299999999991428,5.399342536926271,17.065560722351073,0.9912685467787256,-0.13185851571739118,2,0,86.1422,86.1422,92.14280792468837,0.0,0.017099999999999227,0.030600000000006844,4.484047739846366,18.85205648967198
2025-04-10,IT,0.28880000000000905,3.477218704223633,22.974030685424808,0.9888537064205885,-0.1488903868564548,3,0,86.1535,86.1535,79.88572921076683,0.0,0.011299999999991428,0.024399999999999977,4.481351522718158,19.848766081673755
2025-04-11,IT,0.35670000000000357,2.173946819305419,16.11601314544678,0.986146248341595,-0.16587819893463143,4,0,86.4423,86.4423,35.03535551742834,0.0,0.28880000000000905,0.017099999999999227,4.38341405596052,19.469994245256697
2025-04-12,IT,0.5097999999999985,2.020717782974243,19.621242904663085,0.9831469737221499,-0.1828169249850199,5,1,86.799,86.799,39.648994461509886,2.020717782974243,0.35670000000000357,0.07389999999999475,4.317610461371286,20.116658946446012
2025-04-13,IT,0.5075999999999965,2.023175296783446,27.14653272628784,0.9798567700958665,-0.1997015525660636,6,1,87.3088,87.3088,54.92219440514893,2.023175296783446,0.5097999999999985,0.036100000000004684,4.042232536588397,20.440449837275914
2025-04-14,IT,0.327699999999993,2.354966526031495,32.6544994354248,0.9762766110869321,-0.21652708524481437,0,0,87.8164,87.8164,76.90025309473977,0.0,0.5075999999999965,0.017099999999999227,3.4465776239122667,21.891169915880475
2025-04-15,IT,0.29870000000001085,1.4821750450134292,27.773632431030272,0.9724075561219968,-0.23328854407545518,1,0,88.1441,88.1441,41.16538489864873,0.0,0.327699999999993,0.017099999999999227,2.7045061016082768,23.33593029294695
2025-04-16,IT,0.256299999999996,1.289738674163818,34.136178493499756,0.9682507501166718,-0.2499809690726521,2,0,88.4428,88.4428,44.02674959122581,0.0,0.29870000000001085,0.011299999999991428,2.1174198354993545,25.77458997453962
2025-04-17,IT,0.29699999999999704,2.9078429889678965,39.01487770080567,0.9638074231367307,-0.26659942067929354,3,0,88.6991,88.6991,113.44913858772769,0.0,0.256299999999996,0.28880000000000905,2.036080447605678,28.06613954816546
2025-04-18,IT,0.3213000000000079,3.076300706863403,20.763051795959473,0.9590788900341131,-0.28313898122818354,4,0,88.9961,88.9961,63.87339091655158,0.0,0.29699999999999704,0.35670000000000357,2.1649881458282474,28.730002212524415
2025-04-19,IT,0.5883999999999929,3.0182798576355,19.375500679016113,0.9540665500578387,-0.2995947563972602,5,1,89.3174,89.3174,58.48068343107729,3.0182798576355,0.3213000000000079,0.5097999999999985,2.307497013636998,28.69489618028913
2025-04-20,IT,0.6649000000000029,2.2990090560913092,15.398471832275389,0.9487718864399473,-0.31596187665790293,6,1,89.9058,89.9058,35.40122619236806,2.2990090560913092,0.5883999999999929,0.5075999999999965,2.3469018363952645,27.01660176685878
2025-04-21,IT,0.6769999999999925,1.717905197143553,22.157360839843747,0.9431964659565866,-0.33223549871590435,0,0,90.5707,90.5707,38.06424534175262,0.0,0.6649000000000029,0.327699999999993,2.2558930751255586,25.517010538918633
2025-04-22,IT,0.6019000000000005,0.6860710906982455,20.014111328125,0.9373419384643772,-0.3484108069446808,1,0,91.2477,91.2477,13.731103188242828,0.0,0.6769999999999925,0.29870000000001085,2.142163938794818,24.408507524217878
2025-04-23,IT,0.6090000000000089,0.9810514736175548,24.004305648803708,0.9312100364121947,-0.3644830148102912,2,0,91.8496,91.8496,23.549459429925072,0.0,0.6019000000000005,0.256299999999996,2.098065767288209,22.96109711783273
2025-04-24,IT,0.6169000000000011,1.0238424301147457,30.773722457885743,0.9248025743285089,-0.38044736628785164,3,0,92.4586,92.4586,31.507442784958464,0.0,0.6090000000000089,0.29699999999999704,1.8289228303091873,21.783789225987025
2025-04-25,IT,0.7284999999999968,1.7991547107696544,23.58785133361816,0.9181214482844365,-0.39629913726891813,4,0,93.0755,93.0755,42.43819384381339,0.0,0.6169000000000011,0.3213000000000079,1.6464734022957948,22.187332017081125
2025-04-26,IT,0.7353999999999985,1.3226753711700425,17.367623329162598,0.9111686353326631,-0.41203363695942635,5,1,93.804,93.804,22.971727633241628,1.3226753711700425,0.7284999999999968,0.5883999999999929,1.4042441899435865,21.900492395673478
2025-04-27,IT,0.7327999999999975,0.9371552467346227,14.728121185302733,0.9039461929224011,-0.42764620926777464,6,1,94.5394,94.5394,13.802536043349807,0.9371552467346227,0.7353999999999985,0.6649000000000029,1.209693645749774,21.804728017534526
2025-04-28,IT,0.5807999999999964,0.3401764869689927,17.11340112686157,0.8964562582905575,-0.44313223418263453,0,0,95.2722,95.2722,5.821576675426971,0.0,0.7327999999999975,0.6769999999999925,1.0128752585819798,21.08416234425136
2025-04-29,IT,0.5858000000000061,0.0,14.599615573883057,0.8887010478292915,-0.45848712914008766,1,0,95.853,95.853,0.0,0.0,0.5807999999999964,0.6019000000000005,0.9148651027679447,20.310662950788224
2025-04-30,IT,0.6013999999999982,0.0,13.824828052520752,0.8806828564301475,-0.47370635037968,2,0,96.4388,96.4388,0.0,0.0,0.5858000000000061,0.6090000000000089,0.7747148922511512,18.856451865604946
2025-05-01,IT,0.9162000000000035,0.0,14.354237365722657,0.8724040568049612,-0.48878539428899265,3,0,97.0402,97.0402,0.0,0.0,0.6013999999999982,0.6169000000000011,0.6284516879490446,16.510811138153077
2025-05-02,IT,0.8606999999999942,0.0,12.271258258819579,0.8638670987837349,-0.503719798736334,4,0,97.9564,97.9564,0.0,0.0,0.9162000000000035,0.7284999999999968,0.37142958641052254,14.894154984610422
2025-05-03,IT,1.0024999999999977,0.0,17.973087310791016,0.8550745085896932,-0.518505144391157,5,1,98.8171,98.8171,0.0,0.0,0.8606999999999942,0.7353999999999985,0.18247596195765933,14.980649839128764
2025-05-04,IT,0.9949000000000012,0.0,23.313685607910156,0.8460288880917339,-0.533137056031809,6,1,99.8196,99.8196,0.0,0.0,1.0024999999999977,0.7327999999999975,0.048596640995570387,16.207159042358395
2025-05-05,IT,0.6821000000000055,0.0,21.71336269378662,0.8367329140344921,-0.5476112038402312,0,0,100.8145,100.8145,0.0,0.0,0.9949000000000012,0.5807999999999964,0.0,16.864296409061975
2025-05-06,IT,0.6525000000000034,1.044926519393922,18.9313624382019,0.8271893372462497,-0.5619233046832195,1,0,101.4966,101.4966,19.781882659935142,0.0,0.6821000000000055,0.5858000000000061,0.14927521705627456,17.483117389678956
2025-05-07,IT,0.6319000000000017,2.0590098953247065,17.3636173248291,0.8174009818249189,-0.5760691233798758,2,0,102.1491,102.1491,35.751859890454625,0.0,0.6525000000000034,0.6013999999999982,0.4434194878169469,17.988658714294434
2025-05-08,IT,-0.4703000000000088,2.3351754856109643,22.28311710357666,0.8073707443023492,-0.5900444739548627,3,0,102.781,102.781,52.034988803270615,0.0,0.6319000000000017,0.9162000000000035,0.7770159857613704,19.12135581970215
2025-05-09,IT,0.6794000000000011,1.8196973419189444,18.537592315673827,0.7971015927871943,-0.6038452208771035,4,0,102.3107,102.3107,33.73280746240871,0.0,-0.4703000000000088,0.8606999999999942,1.0369727488926481,20.016546399252753
2025-05-10,IT,0.8739000000000061,0.8506550788879395,16.959754467010498,0.7865965660866021,-0.6174672802835514,5,1,102.9901,102.9901,14.426901274054899,0.8506550788879395,0.6794000000000011,1.0024999999999977,1.1584949030194966,19.871784564426967
2025-05-11,IT,0.881299999999996,0.41425927162170595,17.998663997650148,0.7758587728069828,-0.6309066211876704,6,1,103.864,103.864,7.456113437830372,0.41425927162170595,0.8739000000000061,0.9949000000000012,1.2176747989654546,19.112495762961252
2025-05-12,IT,0.6705000000000041,0.0,19.613330078125,0.7648913904341226,-0.6441592666722685,0,0,104.7453,104.7453,0.0,0.0,0.881299999999996,0.6821000000000055,1.2176747989654546,18.812491103581017
2025-05-13,IT,0.7059999999999889,0.5362792205810578,18.945091247558594,0.753697664392914,-0.6572212950663319,1,0,105.4158,105.4158,10.159858768077743,0.0,0.6705000000000041,0.6525000000000034,1.1450108991350454,18.814452362060546
2025-05-14,IT,0.7663000000000011,0.0,18.870352935791015,0.742280907086982,-0.6700888411055113,2,0,106.1218,106.1218,0.0,0.0,0.7059999999999889,0.6319000000000017,0.8508666283743731,19.029700306483676
2025-05-15,IT,0.810600000000008,0.0,30.53922176361084,0.7306444969184916,-0.6827580970759147,3,0,106.8881,106.8881,0.0,0.0,0.7663000000000011,-0.4703000000000088,0.5172701304299496,20.209143829345702
2025-05-16,IT,0.8926999999999907,0.8936345767974849,23.285641574859618,0.7187918772884232,-0.6952253139408722,4,0,107.6987,107.6987,20.808854454207594,0.0,0.810600000000008,0.6794000000000011,0.3849754496983126,20.887436580657955
2025-05-17,IT,0.8718000000000075,0.9435299205780012,24.32217025756836,0.7067265555776158,-0.7074868024503348,5,1,108.5914,108.5914,22.948695371408096,0.9435299205780012,0.8926999999999907,0.8739000000000061,0.3982432842254643,21.939210265023366
2025-05-18,IT,0.8785000000000025,0.0,18.467734336853027,0.6944521021088763,-0.719538934232584,6,1,109.4632,109.4632,0.0,0.0,0.8718000000000075,0.881299999999996,0.3390633882795063,22.006220313480924
2025-05-19,IT,0.7852000000000032,0.0,15.791926860809326,0.6819721490904629,-0.7313781428679254,0,0,110.3417,110.3417,0.0,0.0,0.8785000000000025,0.6705000000000041,0.3390633882795063,21.460305568150115
2025-05-20,IT,0.7966999999999871,0.0,25.161155509948728,0.6692903895412567,-0.7430009249440493,1,0,111.1269,111.1269,0.0,0.0,0.7852000000000032,0.7059999999999889,0.2624520710536409,22.34831474849156
2025-05-21,IT,0.7743000000000109,0.0,24.57748508453369,0.6564105761979381,-0.7544038410927472,2,0,111.9236,111.9236,0.0,0.0,0.7966999999999871,0.7663000000000011,0.2624520710536409,23.163619341169085
2025-05-22,IT,0.7959999999999923,0.0,20.171306228637697,0.6433365204044917,-0.765583517007675,3,0,112.6979,112.6979,0.0,0.0,0.7743000000000109,0.810600000000008,0.2624520710536409,21.682488550458633
2025-05-23,IT,0.824300000000008,0.4034042644500708,25.567819023132323,0.6300720909843687,-0.7765366444428655,4,0,113.4939,113.4939,10.314167226619222,0.0,0.7959999999999923,0.8926999999999907,0.19241916928972458,22.008513900211877
2025-05-24,IT,0.8957999999999942,0.4656349277496332,29.865983390808104,0.6166212130956382,-0.7872599821916922,5,1,114.3182,114.3182,13.906645018350677,0.4656349277496332,0.824300000000008,0.8718000000000075,0.12414845602852916,22.800487204960415
2025-05-25,IT,0.9047000000000054,0.0,29.078254890441897,0.6029878670694714,-0.7977503570459932,6,1,115.214,115.214,0.0,0.0,0.8957999999999942,0.8785000000000025,0.12414845602852916,24.316275855473105
2025-05-26,IT,0.8205999999999989,0.0,23.282289505004883,0.5891760872322963,-0.8080046647350754,0,0,116.1187,116.1187,0.0,0.0,0.9047000000000054,0.7852000000000032,0.12414845602852916,25.38632766178676
2025-05-27,IT,0.7834000000000003,0.0,21.144637870788575,0.5751899607119775,-0.8180198708443175,1,0,116.9393,116.9393,0.0,0.0,0.8205999999999989,0.7966999999999871,0.12414845602852916,24.812539427621026
2025-05-28,IT,0.8272999999999939,0.0,25.167984580993654,0.5610336262283677,-0.8277930117131022,2,0,117.7227,117.7227,0.0,0.0,0.7834000000000003,0.7743000000000109,0.12414845602852916,24.896896498543875
2025-05-29,IT,0.8456000000000046,0.0,29.892092132568358,0.5467112728685939,-0.8373211953118121,3,0,118.55,118.55,0.0,0.0,0.8272999999999939,0.7959999999999923,0.12414845602852916,26.2855801991054
2025-05-30,IT,0.8344000000000023,0.0,24.572415924072263,0.5322271388474397,-0.8466016020976267,4,0,119.3956,119.3956,0.0,0.0,0.8456000000000046,0.824300000000008,0.06651927539280475,26.143379756382533
2025-05-31,IT,0.915300000000002,0.0,24.374831962585446,0.5175855102531889,-0.8556314858488706,5,1,120.23,120.23,0.0,0.0,0.8344000000000023,0.8957999999999942,0.0,25.358929552350723
2025-06-01,IT,0.8789999999999907,0.0,15.854421997070311,0.5027907197793043,-0.8644081744776648,6,1,121.1453,121.1453,0.0,0.0,0.915300000000002,0.9047000000000054,0.0,23.469810567583355
2025-06-02,IT,0.9172000000000082,0.0,22.929396247863767,0.4878471454423119,-0.8729290708206411,0,0,122.0243,122.0243,0.0,0.0,0.8789999999999907,0.8205999999999989,0.0,23.419397245134626
2025-06-03,IT,0.7862999999999971,0.0,24.927121353149413,0.47275920928627757,-0.881191653407483,1,0,122.9415,122.9415,0.0,0.0,0.9172000000000082,0.7834000000000003,0.0,23.95975202832903
2025-06-04,IT,0.7516999999999996,0.0,19.61404857635498,0.4575313760742512,-0.8891934772070711,2,0,123.7278,123.7278,0.0,0.0,0.7862999999999971,0.8272999999999939,0.0,23.166332599094936
2025-06-05,IT,0.7416000000000054,0.0,17.919823455810548,0.44216815196707204,-0.8969321743510065,3,0,124.4795,124.4795,0.0,0.0,0.7516999999999996,0.8456000000000046,0.0,21.456008502415248
2025-06-06,IT,0.7744,0.0,17.530456733703613,0.42667408318992467,-0.9044054548343001,4,0,125.2211,125.2211,0.0,0.0,0.7416000000000054,0.8344000000000023,0.0,20.45001433236258
2025-06-07,IT,0.9238999999999891,0.0,20.816478157043456,0.4110537546870351,-0.9116111071930239,5,1,125.9955,125.9955,0.0,0.0,0.7744,0.915300000000002,0.0,19.94167807442801
2025-06-08,IT,0.9329000000000036,0.0,19.89750804901123,0.3953117887649151,-0.9185469991587165,6,1,126.9194,126.9194,0.0,0.0,0.9238999999999891,0.8789999999999907,0.0,20.519261796133858
2025-06-09,IT,0.7756000000000114,0.0,19.488077926635743,0.37945284372454435,-0.925211078289358,0,0,127.8523,127.8523,0.0,0.0,0.9329000000000036,0.9172000000000082,0.0,20.02764489310128
2025-06-10,IT,0.7196999999999889,0.0,22.726557350158693,0.36348161248290634,-0.9316013725767187,1,0,128.6279,128.6279,0.0,0.0,0.7756000000000114,0.7862999999999971,0.0,19.713278606959754
2025-06-11,IT,0.7598000000000127,0.0,20.545698165893555,0.3474028211842774,-0.9377159910299093,2,0,129.3476,129.3476,0.0,0.0,0.7196999999999889,0.7516999999999996,0.0,19.84637140546526
2025-06-12,IT,0.7649999999999864,0.0,16.278018188476562,0.3312212278016865,-0.9435531242349544,3,0,130.1074,130.1074,0.0,0.0,0.7598000000000127,0.7416000000000054,0.0,19.61182779584612
2025-06-13,IT,0.7493000000000052,0.0,18.78891086578369,0.31494162072895193,-0.9491110448902284,4,0,130.8724,130.8724,0.0,0.0,0.7649999999999864,0.7744,0.0,19.791606957571847
2025-06-14,IT,0.9205000000000041,0.0,17.35221996307373,0.2985688173637202,-0.9543881083175908,5,1,131.6217,131.6217,0.0,0.0,0.7493000000000052,0.9238999999999891,0.0,19.296712929861886
2025-06-15,IT,0.9365999999999985,0.0,18.2084321975708,0.2821076626819194,-0.9593827529490743,6,1,132.5422,132.5422,0.0,0.0,0.9205000000000041,0.9329000000000036,0.0,19.055416379656112
2025-06-16,IT,0.5973999999999933,0.0,18.622474479675294,0.26556302780405594,-0.9640935007889755,0,0,133.4788,133.4788,0.0,0.0,0.9365999999999985,0.7756000000000114,0.0,18.931758744376047
2025-06-17,IT,0.665300000000002,0.0,20.85024700164795,0.24893980855376657,-0.9685189578512204,1,0,134.0762,134.0762,0.0,0.0,0.5973999999999933,0.7196999999999889,0.0,18.66371440887451
2025-06-18,IT,0.7301999999999964,0.0,23.31692752838135,0.23224292400907015,-0.9726578145718654,2,0,134.7415,134.7415,0.0,0.0,0.665300000000002,0.7598000000000127,0.0,19.05960431780134
2025-06-19,IT,0.7287000000000035,0.0,18.209698104858397,0.21547731504673012,-0.976508846196619,3,0,135.4717,135.4717,0.0,0.0,0.7301999999999964,0.7649999999999864,0.0,19.335558591570173
2025-06-20,IT,0.7375000000000114,0.0,20.865709114074708,0.19864794288017112,-0.9800709131432666,4,0,136.2004,136.2004,0.0,0.0,0.7287000000000035,0.7493000000000052,0.0,19.632244055611746
2025-06-21,IT,0.936099999999982,0.0,20.441237258911134,0.18175978759137534,-0.9833429613388902,5,1,136.9379,136.9379,0.0,0.0,0.7375000000000114,0.9205000000000041,0.0,20.073532240731375
2025-06-22,IT,0.9338999999999942,0.0,17.851086044311522,0.16481784665719793,-0.9863240225317866,6,1,137.874,137.874,0.0,0.0,0.936099999999982,0.9365999999999985,0.0,20.022482790265766
2025-06-23,IT,0.759900000000016,0.0,16.96434803009033,0.14782713347053048,-0.9890132145779883,0,0,138.8079,138.8079,0.0,0.0,0.9338999999999942,0.5973999999999933,0.0,19.785607583182202
2025-06-24,IT,0.6739000000000033,0.0,17.32432107925415,0.13079267585675922,-0.9914097417023038,1,0,139.5678,139.5678,0.0,0.0,0.759900000000016,0.665300000000002,0.0,19.281903879983084
2025-06-25,IT,0.625,0.0,14.728275966644286,0.11371951458594969,-0.9935128947338007,2,0,140.2417,140.2417,0.0,0.0,0.6739000000000033,0.7301999999999964,0.0,18.05495365687779
2025-06-26,IT,0.643100000000004,0.0,16.789420127868652,0.0966127018812031,-0.9953220513156602,3,0,140.8667,140.8667,0.0,0.0,0.625,0.7287000000000035,0.0,17.852056803022112
2025-06-27,IT,0.707099999999997,0.0,28.25012969970703,0.07947729992362097,-0.9968366760893436,4,0,141.5098,141.5098,0.0,0.0,0.643100000000004,0.7375000000000114,0.0,18.906974029541015
2025-06-28,IT,0.8538999999999817,0.0,27.739871406555174,0.062318379354325076,-0.998056320853012,5,1,142.2169,142.2169,0.0,0.0,0.707099999999997,0.936099999999982,0.0,19.94963605063302
2025-06-29,IT,0.870900000000006,0.0,24.898554420471193,0.04514101777397193,-0.9989806246941579,6,1,143.0708,143.0708,0.0,0.0,0.8538999999999817,0.9338999999999942,0.0,20.956417247227257
2025-06-30,IT,0.6310000000000002,0.0,20.025914192199707,0.02795029824021032,-0.999609314096404,0,0,143.9417,143.9417,0.0,0.0,0.870900000000006,0.759900000000016,0.0,21.393783841814315
2025-07-01,IT,0.47280000000000655,0.0,15.45065803527832,0.01075130776352193,-0.9999422030204416,1,0,144.5727,144.5727,0.0,0.0,0.6310000000000002,0.6739000000000033,0.0,21.126117692674907
2025-07-02,IT,0.45470000000000255,0.0,16.094037818908692,-0.00645086419810515,-0.9999791929590823,2,0,145.0455,145.0455,0.0,0.0,0.47280000000000655,0.625,0.0,21.321226528712682
2025-07-03,IT,0.3803999999999803,0.0,14.300853347778322,-0.023651127245231586,-0.9997202729664083,3,0,145.5002,145.5002,0.0,0.0,0.45470000000000255,0.643100000000004,0.0,20.965716988699775
2025-07-04,IT,0.4754000000000076,0.0,18.428512477874754,-0.04084439154329611,-0.9991655196610109,4,0,145.8806,145.8806,0.0,0.0,0.3803999999999803,0.707099999999997,0.0,19.56262881415231
2025-07-05,IT,0.6491000000000042,0.0,17.563173580169675,-0.05802556932878035,-0.9983150972033183,5,1,146.356,146.356,0.0,0.0,0.4754000000000076,0.8538999999999817,0.0,18.10881483895438
2025-07-06,IT,0.6713000000000022,0.0,18.083125686645506,-0.07518957641475855,-0.9971692572470178,6,1,147.0051,147.0051,0.0,0.0,0.6491000000000042,0.870900000000006,0.0,17.13518216269357
2025-07-07,IT,0.6203999999999894,0.0,21.503276824951172,-0.09233133369539122,-0.9957283388645872,0,0,147.6764,147.6764,0.0,0.0,0.6713000000000022,0.6310000000000002,0.0,17.34623396737235
2025-07-08,IT,0.6229000000000156,0.0,29.053370094299318,-0.10944576864891556,-0.993992768446958,1,0,148.2968,148.2968,0.0,0.0,0.6203999999999894,0.47280000000000655,0.0,19.289478547232495
