date,country,source,temp_weighted,wind_weighted
2025-05-23,BE,history,10.817396593093873,32.61925506591797
2025-05-24,BE,history,12.305000066757202,41.70603942871094
2025-05-25,BE,history,15.97479214668274,48.36107635498047
2025-05-26,BE,history,14.458332586288451,46.849815368652344
2025-05-27,BE,history,14.44812469482422,53.92945098876953
2025-05-28,BE,history,15.602186918258667,48.43471908569336
2025-05-29,BE,history,15.113644981384276,45.89117431640625
2025-05-30,BE,history,18.977291584014893,32.7070426940918
2025-05-31,BE,history,19.81781177520752,33.4243049621582
2025-06-01,BE,history,16.832291316986083,39.209434509277344
2025-06-02,BE,history,15.02729229927063,28.177330017089844
2025-06-03,BE,history,17.536250400543214,44.803009033203125
2025-06-04,BE,history,16.282603502273556,37.64754867553711
2025-06-05,BE,history,15.232188129425047,37.4754638671875
2025-06-06,BE,history,15.802603340148924,44.29389572143555
2025-06-07,BE,history,14.170938158035277,45.32284164428711
2025-06-08,BE,history,13.092082500457764,43.59011459350586
2025-06-09,BE,history,14.1665629863739,33.517234802246094
2025-06-10,BE,history,15.395520687103271,38.664817810058594
2025-06-11,BE,history,16.330312585830686,30.632274627685547
2025-06-12,BE,history,22.629373931884768,31.864065170288086
2025-06-13,BE,history,26.026146697998044,26.012956619262695
2025-06-14,BE,history,24.033852195739744,38.50653839111328
2025-06-15,BE,history,18.700729179382325,28.73072624206543
2025-06-16,BE,history,19.077500724792475,21.827550888061523
2025-06-17,BE,history,20.851146602630614,22.571884155273438
2025-06-18,BE,history,20.784790897369387,21.573734283447266
2025-06-19,BE,history,21.506354141235352,24.713153839111328
2025-06-20,BE,history,22.22802143096924,26.810937881469727
2025-06-21,BE,history,25.139896965026853,23.40622901916504
2025-06-22,BE,history,24.131667041778563,47.224876403808594
2025-06-23,BE,history,19.028125476837157,45.191829681396484
2025-06-24,BE,history,18.531667613983153,48.19295883178711
2025-06-25,BE,history,22.929687118530275,32.52625274658203
2025-06-26,BE,history,20.377917003631595,47.37249755859375
2025-06-27,BE,history,18.895313358306883,40.481998443603516
2025-06-28,BE,history,21.231148052215577,38.83038330078125
2025-06-29,BE,history,22.55010404586792,27.014995574951172
2025-06-30,BE,history,26.17531223297119,20.140705108642578
2025-07-01,BE,history,29.79500255584717,27.017393112182617
2025-07-02,BE,history,25.075729084014892,22.947704315185547
2025-07-03,BE,history,18.238230323791505,33.37192153930664
2025-07-04,BE,history,19.507394981384277,33.58097457885742
2025-07-05,BE,history,19.812083530426026,44.97010803222656
2025-07-06,BE,history,16.93072876930237,41.07196044921875
2025-07-07,BE,history,15.536874675750733,41.82511901855469
2025-07-08,BE,history,14.646770715713501,40.70746994018555
2025-07-09,BE,history,17.564791011810303,13.954354286193848
2025-07-10,BE,history,19.753541278839112,18.204933166503906
2025-07-11,BE,history,20.688749980926513,18.03236961364746
2025-07-12,BE,history,20.713228797912596,23.068809509277344
2025-07-13,BE,history,20.763853549957275,24.8491268157959
2025-07-14,BE,history,20.940001201629638,42.765811920166016
2025-07-15,BE,history,19.155936813354494,48.12837600708008
2025-07-16,BE,history,18.52208185195923,43.7381477355957
2025-07-17,BE,history,20.036458110809328,12.959999084472656
2025-07-18,BE,history,23.71635522842407,20.55864715576172
2025-07-19,BE,history,24.018125534057617,28.358427047729492
2025-07-20,BE,history,20.37468719482422,27.821502685546875
2025-07-21,BE,history,18.362916088104246,38.76817321777344
2025-07-22,BE,history,17.96885423660278,33.729713439941406
2025-07-23,BE,history,18.006145095825193,24.30533218383789
2025-07-24,BE,history,18.864791774749754,25.50162124633789
2025-07-25,BE,history,19.28895845413208,27.014995574951172
2025-07-26,BE,history,20.027292633056643,26.16199493408203
2025-07-27,BE,history,17.578854656219484,26.932714462280273
2025-07-28,BE,history,16.863644313812255,29.49419403076172
2025-07-29,BE,history,17.240312194824217,23.999473571777344
2025-07-30,BE,history,17.41020917892456,25.63404655456543
2025-07-31,BE,history,18.119998645782474,30.655534744262695
2025-08-01,BE,history,16.945833492279053,37.41272735595703
2025-08-02,BE,history,15.841665887832642,44.35530090332031
2025-08-03,BE,history,17.835833930969237,40.932491302490234
2025-08-04,BE,history,20.50229263305664,53.733543395996094
2025-08-05,BE,history,18.078020286560058,39.11967849731445
2025-08-06,BE,history,17.563959503173827,29.538650512695312
2025-08-07,BE,history,20.030312919616698,34.24970245361328
2025-08-08,BE,history,20.148021316528318,32.45295715332031
2025-08-09,BE,history,19.00083351135254,36.402748107910156
2025-08-10,BE,history,19.895416641235354,23.39792251586914
2025-08-11,BE,history,22.625416660308836,26.822416305541992
2025-08-12,BE,history,25.612604236602778,25.585973739624023
2025-08-13,BE,history,25.810626316070554,22.02776336669922
2025-08-14,BE,history,25.219792652130124,25.497175216674805
2025-08-15,BE,history,22.3098952293396,27.78887367248535
2025-08-16,BE,history,19.441355514526368,32.798545837402344
2025-08-17,BE,history,17.822082042694092,27.958003997802734
2025-08-18,BE,history,20.772395706176756,32.056175231933594
2025-08-19,BE,history,21.917084312438966,40.281410217285156
2025-08-20,BE,history,19.027812480926517,37.695281982421875
2025-08-21,BE,history,18.122708129882813,39.12091827392578
2025-08-22,BE,history,15.82031283378601,22.140731811523438
2025-08-23,BE,history,16.249688339233398,29.305191040039062
2025-08-24,BE,history,16.08124957084656,17.325876235961914
2025-08-25,BE,history,18.51312503814697,21.566972732543945
2025-08-26,BE,history,21.724271392822267,38.820369720458984
2025-08-27,BE,history,20.770416831970216,34.170143127441406
2025-08-28,BE,history,19.285729789733885,40.52599334716797
2025-08-29,BE,history,16.635521030426023,37.66303634643555
2025-08-30,BE,history,17.703021812438966,41.66679000854492
2025-08-31,BE,history,19.415832424163817,44.114688873291016
2025-09-01,BE,history,17.80895776748657,38.31801986694336
2025-09-02,BE,history,16.778228855133058,41.773963928222656
2025-09-03,BE,history,19.02739562988281,55.77386474609375
2025-09-04,BE,history,17.261771392822265,47.160343170166016
2025-09-05,BE,history,16.08406229019165,25.76264762878418
2025-09-06,BE,history,17.733438110351564,30.843618392944336
2025-09-07,BE,history,21.903539848327636,34.004756927490234
2025-09-08,BE,history,20.12125062942505,24.502487182617188
2025-09-09,BE,history,16.143541860580445,20.746122360229492
2025-09-10,BE,history,16.864688110351562,46.2519416809082
2025-09-11,BE,history,15.708124065399169,54.668460845947266
2025-09-12,BE,history,14.780207872390747,52.57879638671875
2025-09-13,BE,history,14.149270439147948,50.528404235839844
2025-09-14,BE,history,15.127083539962765,61.508399963378906
2025-09-15,BE,history,16.6083345413208,62.11225509643555
2025-09-16,BE,history,15.028646421432494,58.96202087402344
2025-09-17,BE,history,15.257708311080933,50.171268463134766
2025-09-18,BE,history,18.036144542694093,44.98163604736328
2025-09-19,BE,history,20.22291650772095,28.10076332092285
2025-09-20,BE,history,20.830103874206543,55.62232971191406
2025-09-21,BE,history,14.186875391006469,59.7627067565918
2025-09-22,BE,history,12.102083253860474,42.06650161743164
2025-09-23,BE,history,12.514374256134033,37.944149017333984
2025-09-24,BE,history,11.916250133514403,42.084983825683594
2025-09-25,BE,history,10.563646221160889,40.998924255371094
2025-09-26,BE,history,11.445937633514406,39.02971267700195
2025-09-27,BE,history,12.302500534057618,21.746503829956055
2025-09-28,BE,history,13.51302080154419,21.711462020874023
2025-09-29,BE,history,13.473333978652954,22.32653045654297
2025-09-30,BE,history,13.818020677566526,19.310400009155273
2025-10-01,BE,history,12.131355047225952,17.714229583740234
2025-10-02,BE,history,12.939270210266114,34.7008056640625
2025-10-03,BE,history,12.408229160308839,56.28505325317383
2025-10-04,BE,history,13.545104455947875,64.80400085449219
2025-10-05,BE,history,11.764479637145996,59.60147476196289
2025-10-06,BE,history,12.736145448684692,35.38316345214844
2025-10-07,BE,history,13.96624937057495,29.105504989624023
2025-10-08,BE,history,14.085729503631592,20.448030471801758
2025-10-09,BE,history,12.943333864212034,19.82616424560547
2025-10-10,BE,history,13.836770009994506,16.520822525024414
2025-10-11,BE,history,13.959166812896727,12.168318748474121
2025-10-12,BE,history,13.874582624435424,24.819122314453125
2025-10-13,BE,history,13.847082805633546,24.840652465820312
2025-10-14,BE,history,12.41583285331726,27.757375717163086
2025-10-15,BE,history,12.44718737602234,29.8653564453125
2025-10-16,BE,history,12.093853855133055,23.334138870239258
2025-10-17,BE,history,11.682604265213012,21.189599990844727
2025-10-18,BE,history,11.041875028610228,31.54265785217285
2025-10-19,BE,history,11.901666116714477,40.577125549316406
2025-10-20,BE,history,14.646770668029784,44.86154556274414
2025-10-21,BE,history,13.224583959579467,45.47556686401367
2025-10-22,BE,history,12.599790859222411,38.078399658203125
2025-10-23,BE,history,11.57781295776367,70.1734619140625
2025-10-24,BE,history,8.42583315372467,58.019779205322266
2025-10-25,BE,history,8.757604551315307,57.819236755371094
2025-10-26,BE,history,7.296041655540467,54.53078842163086
2025-10-27,BE,history,9.474374437332152,63.98284149169922
2025-10-28,BE,history,11.248645162582397,53.769405364990234
2025-10-29,BE,history,11.738541746139527,43.038448333740234
2025-10-30,BE,history,9.854688119888305,41.64384841918945
2025-10-31,BE,history,11.396979427337648,44.821441650390625
2025-11-01,BE,history,12.438126039505004,47.291038513183594
2025-11-02,BE,history,10.025104570388793,45.43457794189453
2025-11-03,BE,history,9.787708282470703,51.55546951293945
2025-11-04,BE,history,13.1823956489563,42.39793014526367
2025-11-05,BE,history,13.546041297912597,36.35866165161133
2025-11-06,BE,history,11.822812414169313,27.94873046875
2025-11-07,BE,history,11.395104360580445,30.18691635131836
2025-11-08,BE,history,11.080103969573974,23.108102798461914
2025-11-09,BE,history,9.963228988647462,33.93369674682617
2025-11-10,BE,history,9.270833444595336,45.05360412597656
2025-11-11,BE,history,10.514687347412108,42.324501037597656
2025-11-12,BE,history,12.356979990005494,43.63283157348633
2025-11-13,BE,history,13.920208597183228,39.33937072753906
2025-11-14,BE,history,14.135415601730346,23.763408660888672
2025-11-15,BE,history,12.808542680740356,25.07432746887207
2025-11-16,BE,history,8.264167404174804,34.41437911987305
2025-11-17,BE,history,4.93572942018509,49.6982536315918
2025-11-18,BE,history,3.4115627646446227,38.34971237182617
2025-11-19,BE,history,4.425937688350677,58.52436065673828
2025-11-20,BE,history,1.5210416615009308,40.419918060302734
2025-11-21,BE,history,0.9979167252779007,34.61433410644531
2025-11-22,BE,history,-0.44010420991107824,51.36785125732422
2025-11-23,BE,history,2.3633334159851076,58.74787139892578
2025-11-24,BE,history,5.279270958900452,37.110130310058594
2025-11-25,BE,history,4.173437917232514,57.587623596191406
2025-11-26,BE,history,3.488333022594452,37.4166259765625
2025-11-27,BE,history,5.078854262828827,46.87781524658203
2025-11-28,BE,history,8.235624766349792,41.34714126586914
2025-11-29,BE,history,8.706666421890258,45.998714447021484
2025-11-30,BE,history,5.6732289552688595,39.139549255371094
2025-12-01,BE,history,5.021354365348816,53.31039810180664
2025-12-02,BE,history,7.308020401000977,51.71297073364258
2025-12-03,BE,history,6.842499804496765,31.921463012695312
2025-12-04,BE,history,5.999583172798156,54.270816802978516
2025-12-05,BE,history,4.235312438011169,60.43927001953125
2025-12-06,BE,history,8.436354422569275,59.87942886352539
2025-12-07,BE,history,10.832083463668823,54.5518798828125
2025-12-08,BE,history,12.27291660308838,42.917449951171875
2025-12-09,BE,history,12.339895915985108,44.43959045410156
2025-12-10,BE,history,11.398333835601806,42.673667907714844
2025-12-11,BE,history,7.401978945732116,35.82406997680664
2025-12-12,BE,history,8.895208024978638,32.29633331298828
2025-12-13,BE,history,7.493020272254943,26.3231143951416
2025-12-14,BE,history,6.8884370803833,44.28585433959961
2025-12-15,BE,history,7.423124980926514,44.55426788330078
2025-12-16,BE,history,9.51687512397766,30.983539581298828
2025-12-17,BE,history,7.748020625114441,41.726627349853516
2025-12-18,BE,history,10.286562061309814,55.82786178588867
2025-12-19,BE,history,9.37125039100647,39.705406188964844
2025-12-20,BE,history,5.534062504768372,28.915081024169922
2025-12-21,BE,history,8.766458082199096,28.372133255004883
2025-12-22,BE,history,4.9337500572204585,30.376829147338867
2025-12-23,BE,history,3.607708513736725,43.8095703125
2025-12-24,BE,history,0.8222916155122221,53.13507080078125
2025-12-25,BE,history,-2.0846876800060268,54.079742431640625
2025-12-26,BE,history,-1.1155208438634872,33.67924499511719
2025-12-27,BE,history,0.6731249708682299,45.143768310546875
2025-12-28,BE,history,2.471145874261856,32.63216781616211
2025-12-29,BE,history,0.5053125396370888,34.91860580444336
2025-12-30,BE,history,1.84677078127861,36.68910598754883
2025-12-31,BE,history,0.7881249496713281,40.13838577270508
2026-01-01,BE,history,2.577291488647461,53.79832077026367
2026-01-02,BE,history,1.4759376332163812,53.88527297973633
2026-01-03,BE,history,0.25468750298023224,52.231021881103516
2026-01-04,BE,history,-1.0028125036507847,44.32022476196289
2026-01-05,BE,history,-1.9070834487676622,39.97013473510742
2026-01-06,BE,history,-1.4983333170413973,43.42180252075195
2026-01-07,BE,history,-0.4186458172276616,56.52257537841797
2026-01-08,BE,history,1.552916669845581,48.701560974121094
2026-01-09,BE,history,3.6351042509078977,41.28636169433594
2026-01-10,BE,history,-1.574583426117897,41.26674270629883
2026-01-11,BE,history,-0.8727082759141922,51.307891845703125
2026-01-12,BE,history,5.5517706871032715,53.27421951293945
2026-01-13,BE,history,8.986250257492065,36.148193359375
2026-01-14,BE,history,7.936978602409364,32.80941390991211
2026-01-15,BE,history,9.443853998184204,44.11799621582031
2026-01-16,BE,history,8.701875162124633,43.3859748840332
2026-01-17,BE,history,8.465729188919068,24.326650619506836
2026-01-18,BE,history,5.919375395774841,22.632091522216797
2026-01-19,BE,history,3.9757291793823244,27.402597427368164
2026-01-20,BE,history,3.707499885559082,40.201698303222656
2026-01-21,BE,history,6.595833134651183,45.939510345458984
2026-01-22,BE,history,5.759687161445617,34.39695739746094
2026-01-23,BE,history,6.615312576293945,39.38875198364258
2026-01-24,BE,history,5.109791779518128,31.297748565673828
2026-01-25,BE,history,2.2089582324028014,32.39999771118164
2026-01-26,BE,history,-0.10875003114342688,31.983827590942383
2026-01-27,BE,history,3.8506252646446226,46.22776794433594
2026-01-28,BE,history,4.593229174613953,20.83184051513672
2026-01-29,BE,history,1.6842707872390748,28.16525650024414
2026-01-30,BE,history,3.6965625405311586,40.96137237548828
2026-01-31,BE,history,6.867811846733093,28.899391174316406
2026-02-01,BE,history,6.169479084014892,29.17999267578125
2026-02-02,BE,history,5.913749861717224,38.20497131347656
2026-02-03,BE,history,4.712395715713501,41.58623504638672
2026-02-04,BE,history,6.8192710876464835,38.750614166259766
2026-02-05,BE,history,5.323958420753479,41.27341079711914
2026-02-06,BE,history,7.207604193687438,35.55307388305664
2026-02-07,BE,history,8.076145434379576,34.0090446472168
2026-02-08,BE,history,7.0424998760223385,28.251399993896484
2026-02-09,BE,history,4.862187647819519,33.67732238769531
2026-02-10,BE,history,7.657188081741332,30.81734275817871
2026-02-11,BE,history,9.66239619255066,44.11175537109375
2026-02-12,BE,history,8.331353902816772,32.234073638916016
2026-02-13,BE,history,5.570625185966492,42.64784622192383
2026-02-14,BE,forecast,1.2498167037963868,42.119998931884766
2026-02-15,BE,forecast,1.5216916799545288,44.63999557495117
2026-02-16,BE,forecast,5.3474726438522335,50.39999771118164
2026-02-17,BE,forecast,3.338255941867829,51.78653335571289
2026-02-18,BE,forecast,1.6916666716337205,46.338722229003906
2026-02-19,BE,forecast,1.7597915947437288,41.05144500732422
2026-02-20,BE,forecast,0.5664583370089531,36.30158233642578
2026-02-21,BE,forecast,5.019687747955322,45.082000732421875
2026-02-22,BE,forecast,7.33020851612091,46.586631774902344
2026-02-23,BE,forecast,1.5835417808964847,33.66048049926758
2026-02-24,BE,forecast,1.7160416573286055,33.90217590332031
2026-02-25,BE,forecast,5.671875166893005,33.86918640136719
2026-02-26,BE,forecast,8.540728950500489,35.105072021484375
2026-02-27,BE,forecast,8.865000343322754,24.82695198059082
2026-02-28,BE,forecast,9.449271202087402,41.81621170043945
2015-01-01,DE,history,1.2872758340835573,46.60454721450805
2015-01-02,DE,history,3.942025839686394,53.37780675888062
2015-01-03,DE,history,2.7107759070396424,50.808183956146244
2015-01-04,DE,history,2.3948801255226138,39.46235437393189
2015-01-05,DE,history,1.1711300325393679,33.80105495452881
2015-01-06,DE,history,0.7331924992799759,31.9423752784729
2015-01-07,DE,history,2.3023799455165865,39.37245063781738
2015-01-08,DE,history,4.852859048843384,43.49115571975708
2015-01-09,DE,history,7.252025933265686,61.8816598892212
2015-01-10,DE,history,9.518067626953124,61.321498298645025
2015-01-11,DE,history,3.62485916852951,57.458987617492674
2015-01-12,DE,history,5.822713255882263,49.105898189544675
2015-01-13,DE,history,8.02273428916931,40.106995868682866
2015-01-14,DE,history,4.426296803951264,39.791911602020264
2015-01-15,DE,history,6.030150885581971,49.757299232482914
2015-01-16,DE,history,5.562046957015991,50.236130809783944
2015-01-17,DE,history,2.422630081176758,33.716962289810176
2015-01-18,DE,history,0.6922966784238815,28.47956643104553
2015-01-19,DE,history,-0.025724171400070175,14.612610197067259
2015-01-20,DE,history,0.3666300041414797,14.622779083251952
2015-01-21,DE,history,-0.43834916187450285,18.414240264892577
2015-01-22,DE,history,-0.10716166913509372,16.639835119247437
2015-01-23,DE,history,-0.1495366747677326,32.03455471992493
2015-01-24,DE,history,-0.22089082371443508,35.88699412345886
2015-01-25,DE,history,0.671755016297102,29.04107341766357
2015-01-26,DE,history,2.070150830745697,36.12144775390625
2015-01-27,DE,history,2.3372133663296695,35.50001745223999
2015-01-28,DE,history,2.678317472934723,46.95118169784546
2015-01-29,DE,history,1.5533383834362027,45.759194660186765
2015-01-30,DE,history,0.25712998718023305,22.558977317810054
2015-01-31,DE,history,0.09717164251953363,22.411672687530515
2015-02-01,DE,history,-0.12509923726320257,33.13193593025208
2015-02-02,DE,history,0.06037999272346498,31.820239734649665
2015-02-03,DE,history,-1.1165991094708445,26.994886302947997
2015-02-04,DE,history,-2.1137449741363525,20.591531705856323
2015-02-05,DE,history,-2.0719326084852216,22.651954555511477
2015-02-06,DE,history,-1.9400991940498356,21.96644034385681
2015-02-07,DE,history,-1.2409326100349427,45.571449470520015
2015-02-08,DE,history,0.5950050355494023,47.79541273117066
2015-02-09,DE,history,2.7061091554164887,38.72238321304321
2015-02-10,DE,history,3.7061925324797635,28.741381072998042
2015-02-11,DE,history,2.2027966916561126,15.940856790542602
2015-02-12,DE,history,1.0152134066820144,18.267442512512208
2015-02-13,DE,history,1.7694215965270996,23.352503871917726
2015-02-14,DE,history,2.5717550987005233,27.14255166053772
2015-02-15,DE,history,1.4504841804504394,34.8154613494873
2015-02-16,DE,history,1.7357550138235092,30.900274753570557
2015-02-17,DE,history,1.6535674726963043,24.5472891330719
2015-02-18,DE,history,1.8552341735363007,33.2544460773468
2015-02-19,DE,history,1.6351925075054168,37.70508127212524
2015-02-20,DE,history,3.9395259618759164,37.680663394927976
2015-02-21,DE,history,3.8511092495918278,29.505499935150148
2015-02-22,DE,history,2.2286924719810486,40.32068920135498
2015-02-23,DE,history,2.812546644210816,43.62040271759034
2015-02-24,DE,history,3.530046620368958,38.232183837890624
2015-02-25,DE,history,2.8375675344467166,26.457872343063354
2015-02-26,DE,history,3.7961508560180666,34.330905961990354
2015-02-27,DE,history,3.2670259141921996,23.652737665176396
2015-02-28,DE,history,2.890629951953888,37.71888933181762
2015-03-01,DE,history,5.105942492485047,42.72819242477417
2015-03-02,DE,history,4.819421615600587,43.503213024139406
2015-03-03,DE,history,3.8202550292015074,40.04927282333374
2015-03-04,DE,history,3.2034633374214176,38.90191078186035
2015-03-05,DE,history,3.207609227895736,27.64320468902588
2015-03-06,DE,history,3.8319008255004885,30.037338018417355
2015-03-07,DE,history,5.580004892349242,35.36505804061889
2015-03-08,DE,history,7.587838411331176,32.049413442611694
2015-03-09,DE,history,7.248129992485046,30.24458999633789
2015-03-10,DE,history,6.690671439170838,32.12628545761108
2015-03-11,DE,history,4.1692967605590825,26.4102445602417
2015-03-12,DE,history,3.7427132987976073,26.089994907379147
2015-03-13,DE,history,3.0374842023849484,30.09785680770874
2015-03-14,DE,history,3.283234190940856,29.71509609222412
2015-03-15,DE,history,5.009400892257691,31.459637069702143
2015-03-16,DE,history,7.315442247390747,34.796750736236575
2015-03-17,DE,history,8.687484111785887,28.178573322296142
2015-03-18,DE,history,8.677421355247498,19.437922954559326
2015-03-19,DE,history,6.683942313194276,21.087347793579102
2015-03-20,DE,history,5.713942570686341,25.31328067779541
2015-03-21,DE,history,4.571254990100861,37.84314908981324
2015-03-22,DE,history,3.186546639204025,27.942661571502686
2015-03-23,DE,history,4.522921640872955,26.37641019821167
2015-03-24,DE,history,6.379588208198547,15.480406761169434
2015-03-25,DE,history,7.699629516601563,28.832239389419556
2015-03-26,DE,history,6.124358973503114,30.166441392898555
2015-03-27,DE,history,6.198567547798157,23.13544521331787
2015-03-28,DE,history,6.5383384418487545,36.530591869354254
2015-03-29,DE,history,8.966817359924317,37.80801239013672
2015-03-30,DE,history,6.337463254928589,50.116122245788574
2015-03-31,DE,history,7.1685675573348995,55.040273094177245
2015-04-01,DE,history,4.378442521095276,48.710465526580805
2015-04-02,DE,history,4.01037987947464,38.260128593444826
2015-04-03,DE,history,4.66706753730774,27.08283576965332
2015-04-04,DE,history,3.8082759404182442,21.424614000320435
2015-04-05,DE,history,3.6561716580390935,20.316271829605103
2015-04-06,DE,history,3.8810466456413275,18.238392543792727
2015-04-07,DE,history,5.422046580314636,27.8954514503479
2015-04-08,DE,history,7.337421846389772,22.317716598510742
2015-04-09,DE,history,9.690442142486575,12.370957279205323
2015-04-10,DE,history,12.014754781723022,15.689662408828736
2015-04-11,DE,history,11.79135937690735,39.130181312561035
2015-04-12,DE,history,10.223129739761353,46.40813894271851
2015-04-13,DE,history,9.278546681404116,39.305425834655765
2015-04-14,DE,history,10.863400716781614,32.82735748291015
2015-04-15,DE,history,13.974879875183106,33.237826347351074
2015-04-16,DE,history,11.213401041030885,28.232982873916622
2015-04-17,DE,history,8.802879858016968,27.239008235931397
2015-04-18,DE,history,7.221525721549989,25.026853513717654
2015-04-19,DE,history,8.116338438987732,23.082936477661132
2015-04-20,DE,history,10.08331750869751,21.69213800430298
2015-04-21,DE,history,11.210817060470584,31.305400466918947
2015-04-22,DE,history,9.195984444618226,30.422905683517456
2015-04-23,DE,history,9.105546360015868,21.918918466567998
2015-04-24,DE,history,11.874713029861448,21.67170658111572
2015-04-25,DE,history,12.507504711151125,26.453984069824223
2015-04-26,DE,history,13.089213438034056,17.864770650863647
2015-04-27,DE,history,10.426400852203368,25.244075489044192
2015-04-28,DE,history,7.09667175769806,29.018254661560057
2015-04-29,DE,history,8.666109199523925,31.20660729408264
2015-04-30,DE,history,9.68585886001587,27.171966934204097
2015-05-01,DE,history,8.526983923912049,21.627277374267578
2015-05-02,DE,history,9.737463545799258,21.692710828781127
2015-05-03,DE,history,12.675546474456786,33.8990837097168
2015-05-04,DE,history,16.03385961532593,30.073916435241696
2015-05-05,DE,history,17.621151161193843,40.51862335205078
2015-05-06,DE,history,13.63437936782837,37.56537561416626
2015-05-07,DE,history,12.110108928680422,36.16306591033936
2015-05-08,DE,history,13.636921606063845,22.596766805648805
2015-05-09,DE,history,14.399233522415159,37.71651916503907
2015-05-10,DE,history,12.746900730133056,40.99138069152831
2015-05-11,DE,history,15.87115040779114,28.3340500831604
2015-05-12,DE,history,17.299338216781617,35.39942226409912
2015-05-13,DE,history,13.89808871269226,36.751123905181885
2015-05-14,DE,history,12.144359283447265,27.26929931640625
2015-05-15,DE,history,12.008483867645264,21.32245984077454
2015-05-16,DE,history,11.277692909240724,32.4488883972168
2015-05-17,DE,history,11.847588500976563,34.95771551132202
2015-05-18,DE,history,13.924838104248048,35.71778831481934
2015-05-19,DE,history,12.59342164993286,31.382156372070316
2015-05-20,DE,history,10.609692277908326,24.209058666229247
2015-05-21,DE,history,10.811525697708129,22.40177259445191
2015-05-22,DE,history,13.14798427581787,22.908741497993468
2015-05-23,DE,history,13.508629970550539,24.23817172050476
2015-05-24,DE,history,13.299046840667723,20.496514701843264
2015-05-25,DE,history,13.16685935974121,22.452648830413818
2015-05-26,DE,history,11.610359163284304,29.80146350860596
2015-05-27,DE,history,11.163588171005248,30.536717319488528
2015-05-28,DE,history,13.537109174728391,33.773082160949706
2015-05-29,DE,history,13.743754777908324,31.544469928741456
2015-05-30,DE,history,12.367525157928467,36.375781726837154
2015-05-31,DE,history,14.541297197341919,35.93844718933106
2015-06-01,DE,history,14.129151325225829,32.80347757339477
2015-06-02,DE,history,16.94473437309265,46.047170257568354
2015-06-03,DE,history,17.255963678359986,37.34182624816894
2015-06-04,DE,history,16.90567212104797,21.241654539108275
2015-06-05,DE,history,21.615046043396,25.899723100662232
2015-06-06,DE,history,20.48198455810547,31.14516172409058
2015-06-07,DE,history,17.323713750839236,27.920594882965087
2015-06-08,DE,history,14.659693050384522,27.069812536239624
2015-06-09,DE,history,13.34781741142273,23.16626567840576
2015-06-10,DE,history,15.9910675907135,20.699008798599245
2015-06-11,DE,history,17.84660933494568,18.415950298309323
2015-06-12,DE,history,20.49844257354736,16.956047296524048
2015-06-13,DE,history,19.80275560379028,28.031621885299682
2015-06-14,DE,history,17.880317392349244,26.725001573562626
2015-06-15,DE,history,15.174150772094727,26.895362091064456
2015-06-16,DE,history,13.591067361831666,24.93647327423096
2015-06-17,DE,history,15.193692111968991,33.75709452629089
2015-06-18,DE,history,15.346755380630492,33.64750680923461
2015-06-19,DE,history,13.092858839035033,33.24195308685302
2015-06-20,DE,history,13.041358861923216,28.959722089767453
2015-06-21,DE,history,14.377004489898683,25.29435658454895
2015-06-22,DE,history,13.388317289352418,21.959122753143312
2015-06-23,DE,history,12.721525316238402,31.439294147491452
2015-06-24,DE,history,13.778504848480223,33.39496297836304
2015-06-25,DE,history,17.16865074157715,18.47419457435608
2015-06-26,DE,history,18.81975513458252,15.338311338424681
2015-06-27,DE,history,18.27458793640137,24.78391013145447
2015-06-28,DE,history,17.378442153930667,24.67010040283203
2015-06-29,DE,history,19.567046241760252,20.61341781616211
2015-06-30,DE,history,20.393442134857178,16.992438316345215
2015-07-01,DE,history,22.927046279907227,27.994022655487058
2015-07-02,DE,history,25.635005645751956,30.658355808258055
2015-07-03,DE,history,25.6782558631897,18.349556779861448
2015-07-04,DE,history,28.06781772613526,21.77102746963501
2015-07-05,DE,history,25.905359745025635,27.77873773574829
2015-07-06,DE,history,21.311524963378908,35.83146677017212
2015-07-07,DE,history,23.24881820678711,26.163720369338993
2015-07-08,DE,history,18.02279680252075,42.63049230575562
2015-07-09,DE,history,15.274317312240601,44.85878753662109
2015-07-10,DE,history,15.71994252204895,40.69558725357056
2015-07-11,DE,history,19.93867113113403,18.578268241882327
2015-07-12,DE,history,18.576921234130857,23.81592884063721
2015-07-13,DE,history,17.1098801612854,17.954770469665526
2015-07-14,DE,history,18.406338119506838,19.286115837097167
2015-07-15,DE,history,19.386463470458985,22.231229305267334
2015-07-16,DE,history,21.30688020706177,19.64119944572449
2015-07-17,DE,history,24.760587654113774,30.994198226928713
2015-07-18,DE,history,21.685609970092774,30.67311000823975
2015-07-19,DE,history,19.626025342941283,29.669664382934567
2015-07-20,DE,history,20.15179718017578,30.192100238800048
2015-07-21,DE,history,22.518297309875486,33.67751560211182
2015-07-22,DE,history,22.6302130317688,23.486184644699097
2015-07-23,DE,history,19.694067268371587,25.022029542922976
2015-07-24,DE,history,21.144254760742182,29.204078578948977
2015-07-25,DE,history,18.71196304321289,48.3541618347168
2015-07-26,DE,history,16.242734489440917,42.352805042266844
2015-07-27,DE,history,17.064338665008545,28.539463043212894
2015-07-28,DE,history,16.885547065734862,32.64198112487793
2015-07-29,DE,history,15.496859254837036,41.489324951171874
2015-07-30,DE,history,14.952505302429204,44.37630853652954
2015-07-31,DE,history,14.920712776184082,33.311037445068365
